PSNR
8.956071017289744
12.875283160735062
13.858378186523916
14.540588132966699
15.124320651650855
15.65583498802293
16.15202370179064
16.620712046131292
17.066045771402646
17.490415894415733
17.895287515975408
18.28160577747551
18.650014978943172
19.00098613037872
19.334895744520143
19.652076538286813
19.952850981591133
20.237553408157495
20.506544228978303
20.760218299242304
20.999008887905163
21.223388304647877
21.433865915158414
21.63098423660952
21.8153136567142
21.987446327824355
22.147989666577953
22.297559574647643
22.436774167186464
22.566247654779737
22.68658494855878
22.79837695559746
22.90219655148398
22.998595346912175
23.088101237222585
23.17121650287589
23.24841670572181
23.320149961514144
23.386836777031398
23.448870332839956
23.506617023310135
23.560417248503633
23.61058640883687
23.657416124004875
23.701175364344813
23.742111889023608
23.78045344861603
23.816409163930924
23.85017087408141
23.881914303536917
23.911800391780904
23.939976303191408
23.966576686787732
23.991724607832772
24.015532506641218
24.03810317452894
24.059530511756183
24.079900333244964
24.099291056203377
24.11777434045507
24.135415774362304
24.152275307167855
24.168407820739624
24.183863560162408
24.198688550887493
24.212924997974273
24.22661158990759
24.23978388227305
24.25247450748186
24.26471348571703
24.27652840142629
24.287944693414083
24.29898585664246
24.30967346161808
24.320027512996294
24.330066459547393
24.339807385757616
24.34926614654627
24.358457381135153
24.36739474790126
24.376090897416695
24.3845576009847
24.392805827925812
24.400845814187807
24.408687070350968
24.416338542651847
24.423808553353435
24.431104940169828
24.438234992580053
24.445205562461076
24.452023151752936
24.458693793695275
24.465223230825757
24.471616831039317
24.477879640100024
24.484016477885433
24.4900319071737
24.495930188939873
24.501715414319754
24.507391396328956
24.512961825122005
24.51843014697062
24.523799674469547
24.529073570249547
24.534254783004545
24.539346179875054
24.544350487949337
24.54927030822143
24.554108077570014
24.558866228813873
24.56354698134096
24.568152541119833
24.572684979370294
24.57714628842933
24.581538353212462
24.58586306017965
24.59012213914832
24.594317307805518
24.598450184289213
24.602522360005423
24.606535321065422
24.61049053221935
24.61438940986519
24.618233282337556
24.62202347483874
24.625761245575035
24.62944781039812
24.63308434068674
24.636671976497727
24.640211800920614
24.64370489400161
24.64715228285653
24.65055496996525
24.653913899661188
24.65723003853485
24.660504262522633
24.663737442362965
24.666930454859802
24.67008411670736
24.673199229702373
24.67627657520705
24.679316916175775
24.68232094877479
24.68528941411156
24.688223011717287
24.691122403219737
24.693988253217327
24.69682118533548
24.699621823054265
24.70239079396628
24.705128613349565
24.70783595002263
24.71051330275779
24.713161218605933
24.715780248358087
24.718370875328706
24.7209336196386
24.723468979496538
24.725977404464086
24.728459377168328
24.730915377885793
24.733345811463963
24.73575112931933
24.73813171263449
24.740488040653574
24.74282045115741
24.7451294055426
24.747415207128057
24.74967829759602
24.751919020821724
24.754137743092844
24.756334772391384
24.758510524716122
24.76066527302568
24.762799372908102
24.764913125154035
24.767006886279113
24.76908089908163
24.7711354912599
24.7731709806089
24.77518762757657
24.777185730698058
24.77916553903977
24.781127366927393
24.78307142565678
24.784997994724343
24.78690732835836
24.78879968502341
24.790675294886153
24.79253441480648
24.7943772697476
24.796204091707573
24.79801510513898
24.79981051075194
24.801590549592866
24.80335542874021
24.80510532753806
24.806840472587997
24.808561080698187
24.810267318833823
24.811959379971633
24.813637490162886
24.815301786042102
24.816952476738805
24.818589749991958
24.820213749407646
24.82182467694408
24.823422694300934
24.825007962894382
24.82658064484275
24.828140915939287
24.82968892313204
24.831224818485374
24.83274874939877
24.83426087907942
24.835761327518526
24.837250264553468
24.83872782278898
24.840194168715147
24.841649394735185
24.843093685253884
24.844527139449685
24.845949874876613
24.84736205127978
24.84876378046605
24.850155168232313
24.851536374457723
24.852907501536624
24.854268658095542
24.85561997881647
24.85696156334781
24.858293524395254
24.85961598206781
24.860929042886628
24.862232807842474
24.863527401535652
24.864812904228856
24.866089429116798
24.867357073208353
24.86861593259199
24.86986610776832
24.871107721060866
24.87234082070247
24.87356553227412
24.874781945759054
24.87599012662329
24.877190192515886
24.878382247870128
24.879566338235048
24.880742565207594
24.881911016716295
24.883071787261883
24.88422492045524
24.885370520683058
24.88650868773891
24.887639459143294
24.888762936125172
24.889879197917658
24.890988299187224
24.892090339177003
24.893185361012478
24.89427344422002
24.895354682751872
24.896429136936508
24.89749687921175
24.898557964443476
24.899612468115926
24.900660452802516
24.901701970676196
24.90273712057215
24.903765929100892
24.904788480142116
24.905804821931238
24.90681504021699
24.90781917256918
24.908817277037897
24.909809432878443
24.91079567896573
24.91177607682074
24.91275069990153
24.913719570788317
24.914682772021752
24.91564032873324
24.916592331151776
24.91753880659207
24.918479825528873
24.919415422923837
24.920345653553895
24.92127056923448
24.922190231015406
24.92310467205079
24.924013950993412
24.924918087033113
24.925817178916745
24.926711247096026
24.927600299065734
24.92848443678008
24.92936369012201
24.930238094234785
24.931107687037716
24.931972534307953
24.932832667739653
24.933688111967797
24.93453894815344
24.935385176746124
24.936226867296195
24.93706403579968
24.937896734745348
24.938725002298202
24.939548876699824
24.940368395902706
24.9411836045089
24.941994520508036
24.942801226370428
24.943603713689633
24.94440201116415
24.94519621110365
24.945986290131074
24.946772308221185
24.947554317303627
24.948332318309838
24.949106368341795
24.949876478353872
24.95064270354732
24.951405060711473
24.95216358892177
24.95291832797917
24.95366929038189
24.954416523299013
24.95516006600682
24.955899922349623
24.956636124093087
24.95736873989528
24.95809775638211
24.958823225626773
24.959545159328236
24.96026359382116
24.960978563341435
24.961690107796144
24.962398222167938
24.9631029521453
24.96380433890822
24.96450238103065
24.965197120372284
24.965888580963647
24.96657680038206
24.96726178201731
24.967943572171
24.968622175240448
24.96929764357814
24.96996996677224
24.970639200540123
24.97130534889078
24.97196843496617
24.972628492821592
24.973285525248162
24.97393959159585
24.97459068232926
24.975238836885865
24.97588408411005
24.976526428552887
24.977165890494444
24.977802506637037
24.978436293009455
24.979067271143332
24.979695462804248
24.980320898278134
24.9809435824573
24.981563539580357
24.982180776610985
24.982795341035697
24.983407245309476
24.984016497749188
24.984623114722197
24.985227143601122
24.985828575601538
24.986427438534374
24.987023747181322
24.987617523628312
24.98820879165123
24.988797563154414
24.9893838370418
24.989967670880443
24.99054906209569
24.99112803506894
24.991704594186864
24.992278750994153
24.992850537814263
24.993419978429333
24.993987073722753
24.994551838574015
24.99511430627686
24.995674462725802
24.996232354689134
24.996787993786896
24.997341382815037
24.997892541876006
24.998441493688507
24.998988253368143
24.999532815822892
25.00007522367462
25.00061547558427
25.001153592046617
25.001689572158238
25.00222345447886
25.002755247411358
25.003284953289825
25.003812585875526
25.00433818134711
25.00486172986512
25.00538326400723
25.00590278335336
25.00642029743405
25.006935833796057
25.00744939677905
25.00796100184421
25.008470661775235
25.008978382941667
25.009484191153824
25.009988078017564
25.01049007892199
25.01099019466234
25.01148844396789
25.01198483906068
25.01247938373348
25.01297210232722
25.01346299754556
25.013952081581415
25.0144393745475
25.014924866096912
25.015408583193306
25.015890537663918
25.016370731375606
25.01684919501729
25.017325927955465
25.017800936277848
25.018274218494764
25.0187458262819
25.01921574294841
25.019683982042608
25.020150554115837
25.02061547176824
25.02107874995152
25.021540390252728
25.0220003964472
25.02245879775794
25.022915589926402
25.023370776561507
